EXV1.DE_log_returns,EXV2.DE_log_returns,EXV3.DE_log_returns,EXV5.DE_log_returns,EXV6.DE_log_returns,EXV1.DE_log_volume_change,EXV2.DE_log_volume_change,EXV3.DE_log_volume_change,EXV5.DE_log_volume_change,EXV6.DE_log_volume_change,CL=F_log_returns,GC=F_log_returns,CL=F_log_volume_change,GC=F_log_volume_change,log_change_eu_hcpi,eu_interest_rates_z_score,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
0.001016902671451833,0.04205239762090117,0.04100143247766963,0.0413131523263767,0.007448221172314185,-0.08934801983956167,2.2637980040341175,-5.357387446264083,-0.3345576985826431,0.20336335256981347,-0.005818663421689484,-0.050045806664726626,-0.0010138964966406462,2.032294763254134,-9.985521002862367e-05,-0.17193032318803417,0,0,0,0,0,0,0,0,0,1,0,0
-0.029398738312185053,-0.004126290867766354,-0.0010766385016030596,-0.002226307339674185,0.017753575566724182,0.25379884971474487,-0.22029104005920147,3.7855023955717044,-1.9619506286469215,0.8746506551838705,-0.023746317885507427,-0.001281668079313807,0.3164606418052694,-1.265196264414054,-0.0020992660281006492,-0.1731614240940362,0,0,0,0,0,0,0,0,0,0,1,0
-0.008251610077163888,0.03387846788216893,0.0032264442809474543,-0.002677849112863824,-0.010868744623651555,-0.9760227598159543,-0.35716858125746054,-1.0608315683173073,1.9631766126525207,-0.46328975974577946,-0.03664554284197765,0.013080985447574184,-0.03794444289185689,1.188786795272053,-0.0020992660281006492,-0.1731614240940362,0,0,0,0,0,0,0,0,0,0,1,0
0.025891584538460008,0.032768413270438085,0.04479369384387029,0.047991649157918426,0.023855410149561808,0.6496251077178395,0.4970304660959937,0.20388248777008666,-1.667115383085347,0.5354981245020128,0.009059373101506623,0.010493275715838723,-0.49573450372840155,-3.2108436531709366,-0.0020992660281006492,-0.1731614240940362,0,0,0,0,0,0,0,0,0,0,1,0
0.02603998067820535,0.03016584673990262,0.010892160191999825,0.0370064474805933,-0.04232152400398764,0.008245229867320146,0.07341901975892982,0.2044247187152669,1.9855627493379413,-0.8552077975964419,-0.1454965655367747,-0.018797745974182583,0.1728871086738128,8.427914630922638,-0.0020992660281006492,-0.1731614240940362,0,0,0,0,0,0,0,0,0,0,1,0
0.011953684725946824,0.016134251698978773,0.016784656711914873,0.026333478756081895,-0.011194044124997945,-0.9362730097926457,-0.5741181012759907,-0.07809691136816557,-0.12021419260871073,-0.4079124839017935,-0.004697412880449332,0.012599012363211199,0.25096893581120056,-3.6004628034194317,-0.0009010362525804723,-0.17315799318153915,0,0,0,0,0,0,0,0,0,0,0,1
-0.07023844397786007,-0.06550361679433368,-0.037996429605370086,-0.05930113163173705,-0.08577482732639961,0.044560783585927376,0.057280713430602134,-0.3173262081667449,-1.4310672243115368,1.1838914564364234,-0.1300657058978329,0.026451544057441823,0.13643110882950615,-1.855066917946206,-0.0009010362525804723,-0.17315799318153915,0,0,0,0,0,0,0,0,0,0,0,1
0.011197235688539368,0.02402737852999715,0.0333246957890816,0.03132430741282292,0.05844125544859964,1.2414740261836705,1.1720591556873234,1.5801560157316787,2.1168949093379834,-0.17318950225322355,-0.02256722893416312,-0.021589800341976415,-0.0703886591665839,-0.6144378872302877,-0.0009010362525804723,-0.17315799318153915,0,0,0,0,0,0,0,0,0,0,0,1
0.010968575066458108,0.008624922033457518,0.017570542154214705,0.012260095180425883,-0.0005378878015398725,-3.2404997707435506,-3.542677007017342,-2.041658581649372,-2.497567809972528,-0.9691500699891944,-0.032182569123680546,-0.0005018196555293654,-0.7381489097272579,-0.1320768469135283,-0.0009010362525804723,-0.17315799318153915,0,0,0,0,0,0,0,0,0,0,0,1
-0.002184036420803498,-0.016677975334314882,-0.00032865988140405166,-0.021762382864126267,0.012305921941442024,1.1580865522496315,1.4536222843450404,0.5584709681194895,-1.4603212225980513,-0.49385564652689135,-0.03798633863419573,-0.007810940176364018,0.11984237699592021,-0.001662510773613414,-0.01280194894377001,-0.18629838804519108,1,0,0,0,0,0,0,0,0,0,0,0
-0.06173818824032759,-0.009423218689106554,-0.020256155954815638,0.003935777569699804,-0.011229980999536194,1.698189371454609,1.6329663854851812,-0.4046063703997466,1.3625475539532832,1.1859986782827514,-0.08575261979000341,0.024980482968441554,0.7664115668964473,0.19581852521457094,-0.01280194894377001,-0.18629838804519108,1,0,0,0,0,0,0,0,0,0,0,0
0.024137859768066847,0.05332465089977417,0.02537839941804536,0.06444806537886426,-0.006030129165640861,0.6792645190823883,-0.7733897126437611,0.7350819830248899,2.3258397275874456,-0.08565673424958259,0.006800603622231552,0.04886850102431496,-0.016993809342518835,-0.8418408209241455,-0.01280194894377001,-0.18629838804519108,1,0,0,0,0,0,0,0,0,0,0,0
0.05554625359498834,0.0637775800347775,0.042600168668515986,0.074855361485681,0.02739945410029288,-0.4206947679754859,0.21085230344642225,0.304256191876609,0.14506430275793478,0.5000968858245476,-0.06578524441751371,0.012220390390805606,-0.25325154016882695,0.21100670479281328,-0.01280194894377001,-0.18629838804519108,1,0,0,0,0,0,0,0,0,0,0,0
-0.02865485909782475,-0.008233301778339797,0.0,0.0026945080226987764,0.01263843926399453,0.36172696388584924,1.1038834552559191,-0.09090259388369251,0.09113411690869797,-0.8295887321106418,0.05650018964070756,-0.010968159209991678,0.09864399367649011,6.493415431031157,-0.01280194894377001,-0.18629838804519108,1,0,0,0,0,0,0,0,0,0,0,0
0.03479939023954136,0.016398872394620557,0.009674246870136818,0.03766694057185531,0.04101008919946536,-0.8768622493636873,-2.000850806803416,-1.4833587563628576,0.4702185272867859,2.7167615958853544,0.0690757254271026,-0.03550761104065855,0.5138649892649713,-3.887778555166214,0.0050597153075912895,-0.1967215002111897,0,1,0,0,0,0,0,0,0,0,0,0
0.020213325400566428,0.0011608496602497863,0.021202077394616454,0.01184878849571542,0.04732994472706071,0.6346579239280896,0.9078093157824548,0.445243954320899,-0.13580952468717483,-2.4419203951543738,0.020867995306919948,-0.006015319992038799,-0.1308461801871886,-1.8648018645192823,0.0050597153075912895,-0.1967215002111897,0,1,0,0,0,0,0,0,0,0,0,0
0.030543607667346956,0.0034755574214387817,0.015387355166134887,0.033901314042301095,0.01592061465608561,0.30296805784146336,-0.3200816072109923,-0.14054019429968756,0.975044516484238,2.2163773255730477,-0.04733231520872389,-0.018183046820239298,-0.7021202211034181,-0.5580850972952097,0.0050597153075912895,-0.1967215002111897,0,1,0,0,0,0,0,0,0,0,0,0
0.01196134014584924,0.023711720477507116,0.02950055083509224,0.0095257910892038,0.01636699973943737,-0.27493570168257697,-0.32543100178136436,-0.020902336416590707,-0.7598903323128814,-1.6060316169342987,-0.011588578038638341,0.006785256625676801,0.4841571805283297,1.3176073468000278,0.0050597153075912895,-0.1967215002111897,0,1,0,0,0,0,0,0,0,0,0,0
