Date,EXV1.DE,EXV2.DE,EXV3.DE,EXV5.DE,EXV6.DE
2014-11-10,12.712061882019043,19.416507720947266,25.436193466186523,31.83371925354004,26.88530921936035
2014-11-11,12.71735954284668,19.8276424407959,25.553951263427734,31.728219985961914,26.69573402404785
2014-11-12,12.420515060424805,19.741439819335938,25.30937957763672,31.186628341674805,26.756668090820312
2014-11-13,12.50002384185791,19.814376831054688,25.445253372192383,31.278064727783203,26.69573402404785
2014-11-14,12.555021286010742,19.9072208404541,25.30937957763672,31.475006103515625,26.641559600830078
2014-11-17,12.664352416992188,20.086267471313477,25.49054718017578,31.51720428466797,26.83113670349121
2014-11-18,12.733924865722656,20.145944595336914,25.8166446685791,32.03065490722656,26.60772132873535
2014-11-19,12.741876602172852,20.192363739013672,25.798532485961914,31.99549102783203,26.181184768676758
2014-11-20,12.606040954589844,20.205629348754883,25.93441390991211,32.129119873046875,25.768184661865234
2014-11-21,12.8843355178833,20.570354461669922,26.468854904174805,33.022377014160156,27.284746170043945
2014-11-24,12.996975898742676,20.669822692871094,26.52322006225586,33.45845413208008,26.78375244140625
2014-11-25,13.112934112548828,20.676454544067383,26.57756805419922,33.90860366821289,26.668649673461914
2014-11-26,13.11624526977539,20.795820236206055,26.568500518798828,33.901573181152344,26.864999771118164
2014-11-27,13.169256210327148,20.92180824279785,26.677207946777344,34.14773941040039,26.56032943725586
2014-11-28,13.224249839782715,21.20033073425293,26.75873374938965,34.267311096191406,26.15410804748535
2014-12-01,13.01022720336914,20.974864959716797,26.73155975341797,34.34467697143555,25.903587341308594
2014-12-02,13.141423225402832,21.100858688354492,26.613792419433594,34.21104431152344,26.2082576751709
2014-12-03,13.275273323059082,21.19369888305664,26.858369827270508,34.40094757080078,26.60772132873535
2014-12-04,12.993666648864746,20.988126754760742,26.695322036743164,34.14773941040039,25.957752227783203
2014-12-05,13.38327693939209,21.545156478881836,27.211660385131836,35.18167495727539,25.86297035217285
2014-12-08,13.344843864440918,21.458948135375977,27.25695037841797,34.858123779296875,25.632774353027344
2014-12-09,12.930713653564453,20.868759155273438,26.568500518798828,34.12664031982422,25.206247329711914
2014-12-10,12.864458084106445,20.709604263305664,26.640974044799805,33.92970657348633,24.86772346496582
2014-12-11,12.8333158493042,20.82233428955078,26.78591537475586,34.05630874633789,24.461496353149414
2014-12-12,12.475509643554688,20.179100036621094,26.197111129760742,33.1560173034668,23.737056732177734
2014-12-15,12.128965377807617,19.821008682250977,25.49054718017578,32.23463439941406,22.999088287353516
2014-12-16,12.331060409545898,20.159210205078125,25.94346809387207,33.12788391113281,23.804767608642578
2014-12-17,12.250222206115723,20.13268280029297,25.94346809387207,33.05754852294922,24.156829833984375
2014-12-18,12.606040954589844,20.64992332458496,26.994245529174805,34.070377349853516,24.62398338317871
2014-12-19,12.615985870361328,20.669822692871094,27.08483123779297,34.21104431152344,25.165616989135742
2014-12-22,12.655735969543457,20.75602912902832,27.30223846435547,34.31654739379883,24.901565551757812
2014-12-23,12.755126953125,20.84886932373047,27.564931869506836,34.633056640625,25.152084350585938
2014-12-29,12.74055004119873,20.775920867919922,27.62834358215332,34.66822814941406,25.531219482421875
2014-12-30,12.661038398742676,20.550457000732422,27.5196475982666,34.295440673828125,25.361963272094727
2015-01-02,12.727299690246582,20.50403594970703,27.55587387084961,33.88750076293945,25.463516235351562
2015-01-05,12.314495086669922,19.920480728149414,27.057666778564453,32.902809143066406,24.37347412109375
2015-01-06,12.12234115600586,19.71491241455078,26.559444427490234,32.95907974243164,24.644298553466797
2015-01-07,12.109090805053711,19.986791610717773,26.62285614013672,33.134910583496094,24.86094856262207
2015-01-08,12.333047866821289,20.570354461669922,27.338481903076172,34.37984848022461,25.524456024169922
2015-01-09,11.965303421020508,20.311729431152344,27.003313064575195,34.02113723754883,25.179161071777344
2015-01-12,12.016325950622559,20.55708885192871,27.447174072265625,34.6119499206543,24.901565551757812
2015-01-13,12.20715618133545,20.915184020996094,27.537755966186523,35.38563919067383,24.881269454956055
2015-01-14,11.976568222045898,20.80907440185547,27.293182373046875,34.766700744628906,23.574567794799805
2015-01-15,12.219035148620605,21.190208435058594,27.64299964904785,35.561485290527344,24.25760269165039
2015-01-16,12.257634162902832,21.424243927001953,27.697383880615234,36.28593063354492,25.02778434753418
2015-01-19,12.357462882995605,21.53122901916504,27.878643035888672,36.60947036743164,24.686996459960938
2015-01-20,12.57176399230957,21.785327911376953,27.77894401550293,36.7360725402832,25.245906829833984
2015-01-21,12.644968032836914,21.992616653442383,27.933032989501953,37.04555130004883,25.443565368652344
2015-01-22,13.00767993927002,22.35369873046875,28.395254135131836,38.09355163574219,26.056983947753906
2015-01-23,12.957764625549316,22.83514404296875,28.902790069580078,39.10637283325195,25.723012924194336
2015-01-26,13.022987365722656,22.962186813354492,29.20188331604004,39.66202163696289,26.022905349731445
2015-01-27,12.867923736572266,22.821765899658203,28.812162399291992,38.7828254699707,25.852508544921875
2015-01-28,12.676915168762207,22.84182357788086,28.948104858398438,39.24000930786133,26.084251403808594
2015-01-29,12.71684741973877,22.92875099182129,28.939048767089844,39.34550857543945,25.709379196166992
2015-01-30,12.591731071472168,22.647907257080078,28.902790069580078,39.21188735961914,26.050174713134766
2015-02-02,12.630330085754395,22.4874324798584,28.667150497436523,39.57761764526367,26.227380752563477
2015-02-03,12.943123817443848,22.7883358001709,28.866540908813477,40.196571350097656,27.133886337280273
2015-02-04,12.983055114746094,22.92875099182129,29.102191925048828,40.5341796875,27.038469314575195
2015-02-05,12.917829513549805,22.93543815612793,29.238128662109375,40.80145263671875,27.44060707092285
2015-02-06,13.037629127502441,23.022369384765625,29.183759689331055,40.71704864501953,27.140703201293945
2015-02-09,12.811347961425781,22.69472312927246,28.794036865234375,39.53541946411133,27.692790985107422
2015-02-10,12.884556770324707,23.07585334777832,29.36503028869629,40.189537048339844,27.154346466064453
2015-02-11,12.788056373596191,22.995622634887695,29.56441307067871,40.16138458251953,26.936227798461914
2015-02-12,13.034303665161133,23.06248664855957,29.845375061035156,41.14609146118164,27.60417938232422
2015-02-13,13.303844451904297,23.049110412597656,29.80912208557129,41.20236587524414,28.45615577697754
2015-02-16,13.35042667388916,23.04243278503418,29.890682220458984,41.167205810546875,28.735618591308594
2015-02-17,13.375712394714355,22.995622634887695,29.75475311279297,40.99839401245117,28.606109619140625
2015-02-18,13.628616333007812,22.821765899658203,30.09009552001953,41.7720832824707,29.008255004882812
2015-02-19,13.62328815460205,22.95550537109375,30.253223419189453,42.24332809448242,28.701547622680664
2015-02-20,13.716461181640625,23.129358291625977,30.271352767944336,42.62312698364258,28.91282081604004
2015-02-23,13.731769561767578,23.23634147644043,30.570446014404297,42.86227035522461,28.46979522705078
2015-02-24,13.799653053283691,23.24302864074707,30.778881072998047,42.74974060058594,29.185461044311523
2015-02-25,13.683185577392578,23.27646255493164,30.878591537475586,42.14484786987305,29.15819549560547
2015-02-26,13.838254928588867,23.58404541015625,31.16861915588379,42.65127182006836,29.376298904418945
2015-02-27,13.881513595581055,23.684349060058594,31.177677154541016,43.03108596801758,29.389930725097656
2015-03-02,13.919448852539062,23.771278381347656,31.349878311157227,43.25615692138672,29.110485076904297
2015-03-03,13.739757537841797,23.530559539794922,31.07797622680664,42.313663482666016,28.9060115814209
2015-03-04,13.882851600646973,23.818090438842773,31.30457878112793,43.06624984741211,28.408451080322266
2015-03-05,14.007965087890625,23.884952545166016,31.603654861450195,43.52342224121094,28.68108558654785
2015-03-06,14.054550170898438,23.71109390258789,31.58551788330078,44.001705169677734,28.449350357055664
2015-03-09,14.042570114135742,23.45700454711914,31.458641052246094,44.06501007080078,28.715166091918945
2015-03-10,13.959383010864258,23.24302864074707,31.331756591796875,43.72740173339844,28.006324768066406
2015-03-11,14.145726203918457,23.637544631958008,32.02058029174805,45.429500579833984,28.23123550415039
2015-03-12,14.11445140838623,23.617490768432617,31.848369598388672,45.429500579833984,28.197154998779297
2015-03-13,14.117781639099121,23.73116111755371,32.229026794433594,46.0484504699707,27.67234230041504
2015-03-16,14.234244346618652,23.818090438842773,32.54623031616211,47.1175537109375,27.97223472595215
